"PISCHIN.]",2
"PISCHIN]",7
"PLAYS",3
"PLAYS,",1
"PLEASE",1
"POPOVA",2
"POPOVA'S",1
"POPOVA,",1
"POPOVA.",65
"POPOVA.]",1
"POPOVA]",1
"POSSIBILITY",1
"POST",1
"POST-OFFICE",1
"POSTMAN",3
"PROJECT",4
"PROPOSAL",2
"PROSOROV",1
"PROSOROV'S",1
"PROSOROVS.",1
"PROVIDED",1
"PUNITIVE",1
"PURPOSE.",1
"Paid...",1
"Panama",1
"Panteleyevitch,",1
"Papa",1
"Papa!",1
"Papa,",4
"Paris",5
"Paris,",1
"Paris.",5
"Paris...",1
"Paris....",2
"Paris;",1
"Paris?",1
"Pavlovna",2
"Pay",2
"Pelageya!",1
"People",6
"People,",2
"Perhaps",11
"Perhaps....",1
"Permit",1
"Persian",1
"Peter",5
"Peter!",4
"Peter's",3
"Peter,",7
"Peter.",2
"Peter...",2
"Peter?",2
"Petersburg",1
"Petersburg,",2
"Petersburg.",1
"Philistine",1
"Phoo!",1
"Piff-paff.",1
"Pischin.",1
"Pistols!",1
"Pizhikov's",1
"Play",1
"Plays",4
"Pleasant",1
"Please",25
"Please!",5
"Please,",8
"Please.",1
"Please...",1
"Pleased",1
"Poland,",1
"Poland....",1
"Police.",1
"Polikarpov,",1
"Polikarpov?",1
"Polish",1
"Polished",1
"Politely]",1
"Poltava,",1
"Polya",1
"Poor",2
"Popova's",1
"Post-office",1
"Posting",1
"Potapitch",1
"Pour",3
"Prayer""",2
"Present",3
"Prevention",1
"Probably",1
"Produced",2
"Professor",1
"Profiting",1
"Project",79
"Promenade!",2
"Promise",1
"Proposal""",1
"Proposal,",1
"Prosorov,",1
"Prosorov.",1
"Protopopov",5
"Protopopov's",1
"Protopopov,",2
"Protopopov.",1
"Protopopov...",1
"Protopopov....",1
"Protopopov?",1
"Protopovov....",1
"Public",1
"Punish",1
"Pup!",1
"Pushkin.]",1
"Put",4
"Quick",1
"Quick!",2
"Quick,",2
"Quick....",1
"Quiet,",1
"Quite",4
"RANEVSKY",1
"RANEVSKY'S",1
"RANEVSKY),",1
"READ",1
"REFUND",1
"REMEDIES",1
"REPLACEMENT",1
"REVUNOV-KARAULOV,",1
"REVUNOV-KARAULOV.]",1
"REVUNOV.",22
"REVUNOV]",1
"RIGHT",1
"ROAD",3
"RODE",3
"RODE,",2
"RODE.",10
"RODE]",1
"ROMANOVITCH",1
"RUSSIAN",1
"Ragulins",1
"Ragulins....",1
"Ran",1
"Ranevsky",1
"Ranevsky's",1
"Rather!",1
"Rather.",1
"Really!",2
"Really,",3
"Really...",1
"Really?",4
"Red",3
"Redistributing",1
"Redistribution",1
"Refund""",1
"Release",1
"Remember,",1
"Replacement",1
"Rest,",1
"Restaurant",1
"Revenue",1
"Revunov-Karaulov!",2
"Riblov,",1
"Right",1
"Right!",2
"River.",1
"Road",1
"Road""",3
"Road,",2
"Road,""",1
"Road.",1
"Road....",1
"Romanovitch!",6
"Romanovitch,",9
"Romanovitch.",1
"Romanovitch?",1
"Romans",1
"Rome",1
"Rome,",1
"Royalty",2
"Rrrr....",1
"Rubbish.",2
"Rusk",2
"Russia",9
"Russia,",2
"Russia],",1
"Russian",10
"Russian's",1
"Russian,",2
"Russian.",1
"Russian.""",1
"Russians",1
"Russians,",1
"S.",2
"SAVVA",1
"SAVVA'S",2
"SAVVA,",2
"SAVVA.",16
"SAVVA]",4
"SAWA.",1
"SECOND",3
"SEMYON",1
"SEND",1
"SERGEYEVITCH",3
"SERIES",3
"SERVANT",1
"SHIPUCHIN",5
"SHIPUCHIN'S",3
"SHIPUCHIN,",1
"SHIPUCHIN.",47
"SHIPUCHIN]",2
"SIMEON",1
"SIMEONOV",1
"SIMEONOV-PISCHIN,",3
"SISTERS",2
"SMIRNOV",1
"SMIRNOV,",1
"SMIRNOV.",63
"SMIRNOV.]",1
"SMIRNOV]",1
"SOLENI",4
"SOLENI,",1
"SOLENI.",36
"SOLENI.]",1
"SOLENI]",3
"SPIRIDONOVITCH",1
"SPITE",2
"START",1
"START:",1
"STATION-MASTER",2
"STATION-MASTER,",1
"STATION-MASTER.",1
"STEPAN",1
"STEPANOVITCH",3
"STEPANOVNA",2
"STEPANOVNA,",1
"STEPANOVNA.",68
"STRICT",1
"STUDY",1
"SUCH",1
"Said",1
"Salt",1
"Same",1
"Saratov",1
"Saratov.",1
"Sauterne.",1
"Save",3
"Savva!",1
"Savva,",1
"Say",9
"Scandal""",1
"Schastlivtsev",1
"School",6
"School,",2
"School.",1
"School;",1
"Scum!",1
"Second",3
"Secretary",1
"Secretary's",1
"Section",7
"Sections",1
"See",4
"Seems",1
"Sellers",1
"Semyon",2
"Send",2
"Senile",1
"Serezha",2
"Sergeyevitch",3
"Sergeyevitch!",1
"Sergeyevitch,",2
"Sergeyevitch.",2
"Sergeyevna",2
"Sergeyevna!",3
"Sergeyevna,",2
"Sergeyevna.",3
"Sergeyevna...",1
"Sergeyevna?",2
"Series",2
"Series,",2
"Servant",1
"Servant.",1
"Servants.",1
"Service.",1
"Seven...",1
"Sews.",1
"Sh!",1
"Shakespeare",1
"Shakespeare,",1
"Shall",6
"Shame,",1
"Shameless",1
"Shan't",2
"Shanceau",1
"Shaw",1
"She",34
"She'd",2
"She'll",3
"She's",28
"Shipuchin!",7
"Shipuchin,",1
"Should",1
"Shouldn't",1
"Show",1
"Shrovetide,",1
"Shut",8
"Sick!",1
"Silence",1
"Silly",2
"Simeon",1
"Simeon,",1
"Simeon?",1
"Simeonov-Pischin,",1
"Simeonov-Pischins",1
"Since",1
"Sinful",1
"Sinners,",1
"Sir!",1
"Sir,",2
"Sisters""",1
"Sisters,",1
"Sisters,""",1
"Sit",8
"Sitting",1
"Six",1
"Skvortsov",1
"Sleep",1
"Sleep,",1
"Sleep....",1
"Sly,",1
"Smallpox",1
"Smirnov,",1
"Smith",1
"Snob.",1
"So",33
"So,",1
"Society",1
"Sold",1
"Soleni",11
"Soleni's.",1
"Soleni....",1
"Some",8
"Somebody",4
"Somebody's",4
"Somehow",1
"Something",5
"Sometimes",1
"Sometimes,",1
"Somewhere",1
"Song""",1
"Sonya",1
"Soon,",1
"Sophie",3
"Sophie,",1
"Sophie.",1
"Sophy",1
"Southern",1
"Sovetnik_",1
"Spare",1
"Speak",1
"Speaking's",1
"Special",1
"Speech!",1
"Spinosa",1
"Spiridonitch.",1
"Spiridonovitch",1
"Spiridonovitch,",2
"Spit",1
"Spite",1
"Splendid",1
"Splendid!",2
"Splendid,",3
"Splendid.",2
"Spoiling",1
"Squeezer",12
"Squeezer!",2
"Squeezer,",2
"Squeezer.",2
"Squeezer...",1
"Squeezers",1
"St.",1
"Stand",3
"Stanislaus",1
"States",4
"States,",2
"States.",4
"Station-master,",1
"Stay",1
"Stepan",8
"Stepanitch!",1
"Stepanitch,",1
"Stepanitch...",1
"Stepanovitch",1
"Stepanovitch,",3
"Stepanovitch.",2
"Stepanovitch?""",1
"Stepanovna",1
"Stepanovna!",1
"Stepanovna,",6
"Stepanovna.",2
"Stepanovna...",1
"Stepanovna....",1
"Stepanovna?",1
"Steps",1
"Still",2
"Still,",10
"Stock",1
"Stole",2
"Stolen",1
"Stop",5
"Stop!",3
"Stop,",3
"Stop.",1
"Stop...",2
"Stop....",1
"Strange",1
"Street.",1
"Studies.",1
"Such",3
"Suddenly",1
"Suddenly,",1
"Sunday,",2
"Supper!",1
"Suppose",3
"Suppose,",1
"Surely",3
"Swan",1
"Swans",1
"TATIANA",29
"TATIANA,",1
"THAT",2
"THE",42
"THIS",5
"THOSE",1
"THREE",3
"TIHON",7
"TIHON'S",1
"TIHON's",1
"TIHON.",56
"TIHON]",9
"TIMOFEYEVNA",2
"TIMOFEYEVNA,",2
"TIMOFEYEVNA.",23
"TIMOFEYEVNA]",1
"TO",2
"TOLKACHOV",1
"TOLKACHOV,",1
"TOLKACHOV.",15
"TRADEMARK",1
"TRAGEDIAN",2
"TRAMP",2
"TRAMP.",3
"TROFIMOV",9
"TROFIMOV'S",3
"TROFIMOV,",6
"TROFIMOV.",60
"TROFIMOV.]",1
"TROFIMOV]",2
"TUZENBACH",9
"TUZENBACH'S",1
"TUZENBACH,",3
"TUZENBACH.",71
"TUZENBACH]",3
"TWO",1
"Take",21
"Talk",2
"Talking",1
"Tamara",1
"Tania,",1
"Tanya,",1
"Tara-ra...",1
"Tatiana",1
"Tattered!",1
"Tchekoff",1
"Tear",1
"Tearful",1
"Tell",20
"Temper!",1
"Ten",1
"Terms",2
"Terrible!",1
"Tfoo!",2
"Thank",19
"Thanks",3
"Thanks...",1
"That",30
"That's",45
"The",261
"Theatre",1
"Their",3
"Then",26
"Then,",1
"Theodore",1
"There",49
"There!",3
"There'll",2
"There's",39
"There,",10
"There....",2
"These",10
"They",67
"They'd",1
"They'll",5
"They're",15
"They've",11
"Think",9
"Think,",2
"Thirty-two.",1
"This",51
"This,",2
"Those",1
"Though",3
"Thought",1
"Thoughtfully:]",1
"Three",5
"Three...",1
"Throughout",1
"Throw",2
"Throwing",1
"Thursday",1
"Thursday,",1
"Thursday.",1
"Thus,",1
"Tihon",1
"Tihon!",2
"Tihon,",3
"Tihon.",2
"Till",2
"Time",3
"Timofeyevna!",3
"Timofeyevna,",2
"Timofeyevna,""",1
"Title:",1
"To",37
"To-day",6
"To-day,",1
"To-morrow",6
"To-morrow's",1
"To-morrow,",1
"Tobacco""--a",1
"Toby",3
"Toby!",2
"Toby,",1
"Tolstoy.",1
"Top-sheets",1
"Tra-ra-ra?",1
"Tra-ta-ta!",1
"Tra-ta-ta.",1
"Tragedian",1
"Translated,",1
"Treasury",1
"Trinity",1
"Trofimov",1
"Trofimov,",1
"Trofimov.",1
"Trum-tum-tum!",1
"Trum-tum-tum.",1
"Trum-tum-tum...",1
"Trum-tum.",1
"Try",1
"Tsitsigar.",1
"Tuesday.",1
"Tum-tum...",1
"Turn",2
"Tuzenbach,",1
"Tuzenbach-Krone-Altschauer,",1
"Twenty-five",1
"Twice",1
"Two",3
"Two,",1
"Two-and-twenty",4
"Two...",2
"Tyestov's",1
"U.S.",3
"UNDER",1
"USE",1
"UT",1
"Uncle",3
"Uncle!",1
"Uncle,",3
"Understand",3
"Understand!",3
"Understand?",2
"Undoubtedly,",1
"Unhappy",1
"United",10
"University",1
"University,",1
"Unless",1
"Up",3
"Updated",1
"Use",2
"VARIOUS",1
"VARYA",15
"VARYA,",6
"VARYA.",76
"VARYA.]",1
"VARYA]",7
"VASSILEVITCH",2
"VASSILI",1
"VERSHININ",3
"VERSHININ'S",1
"VERSHININ,",2
"VERSHININ.",66
"VERSHININ.]",1
"VERSHININ;",1
"VERSHININ]",5
"VLADIMIR",1
"VOICE",9
"VOICE.",10
"VOICES",1
"Vanilla",2
"Varsonofyev",1
"Varya",3
"Varya's",4
"Varya,",3
"Varya.",2
"Varya?",4
"Vassilevitch!",8
"Vassilevitch,",6
"Vassilevitch.",3
"Vassili",6
"Venez",1
"Vershinin",2
"Vershinin!",1
"Vershinin's",1
"Vershinin,",1
"Vershinin.",4
"Vershinins",2
"Very",21
"Very!",1
"Very.",1
"Very?",1
"Villas",1
"Virkhin",1
"Vive",1
"Vlasin;",1
"Vlasovs.",1
"Vodka",1
"Voice",1
"Voices",1
"Volchanetsky",1
"Volga,",1
"Volodia",1
"Vologda.",2
"Vologda?",1
"Voltaire...",1
"Volunteers",1
"Vous",1
"Vulgar,",1
"W.",1
"WAITER.",2
"WAITERS,",1
"WARRANTIES",2
"WARRANTY",1
"WARRANTY,",1
"WEDDING",2
"WEIGHTS",1
"WIFE'S",1
"WILL",1
"WITH",2
"WORK",1
"WORKMEN",1
"Wait",5
"Wait!",1
"Wait,",3
"Wait...",1
"Waiter!",4
"Waiter,",2
"Waiters",1
"Was",2
"Water!",6
"We",76
"We'd",3
"We'll",22
"We're",7
"We've",9
"We,",2
"Web",3
"Wedding,",1
"Wedding,""",1
"Wednesday",1
"Wednesday...",1
"Weeds!...",1
"Week;",1
"Welcome,",1
"Well",2
"Well!",1
"Well,",71
"Well-standing?",1
"Well...",5
"Well....",1
"Well?",12
"Went",1
"Were",2
"Wesson",1
"West",1
"West,",1
"What",210
"What's",49
"What,",1
"What?",21
"Whatever",1
"When",31
"When's",1
"Where",36
"Where's",14
"Where?",4
"Whether",3
"Which",5
"While",3
"White",1
"Who",16
"Who'll",1
"Who's",7
"Whoever",2
"Whom",3
"Whose",1
"Whose?",1
"Why",74
"Why's",1
"Why,",7
"Why?",7
"Will",7
"With",7
"Woe",1
"Woe!",1
"Won't",5
"Wonderful",3
"Wonderful,",1
"Workmen,",1
"Worse!",2
"Would",3
"Write",2
"YAKOVLEVITCH",1
"YASHA",8
"YASHA'S",1
"YASHA,",2
"YASHA.",36
"YASHA.]",3
"YASHA]",6
"YATS",1
"YATS,",2
"YATS.",21
"YATS]",1
"YOU",6
"Yakovlevitch",1
"Yakovlevitch,",3
"Yaroshevitch",1
"Yaroslav",5
"Yaroslav,",1
"Yasha",2
"Yasha,",4
"Yasha.",6
"Yasha;",2
"Yasha?",1
"Yashnevo?",1
"Yats,",3
"Year's",1
"Yes",4
"Yes!",5
"Yes'm.",3
"Yes,",91
"Yes.",19
"Yes...",11
"Yes....",13
"Yes;",2
"Yes?",3
"Yesterday",7
"Yo-ho!",2
"You",277
"You!",1
"You'd",6
"You'll",15
"You're",54
"You've",26
"You,",5
"Young",2
"Your",36
"Yours",1
"ZAHAROVITCH",1
"ZHIGALOV",1
"ZHIGALOV,",1
"ZHIGALOV.",13
"ZMEYUKINA,",2
"ZMEYUKINA.",17
"ZMEYUKINA]",1
"Zaharitch",1
"Zasip--and",1
"Zere's",2
"Zhigalov",1
"Zina",1
"Znoikov",1
"[""Oua!",1
"[""The",1
"[A",33
"[ANDREY",3
"[ANFISA",1
"[ANNA",1
"[ANYA",3
"[APLOMBOV",1
"[Absently]",1
"[After",2
"[Ages",1
"[Agitated]",1
"[Alarmed]",1
"[All",9
"[Alone",1
"[Aloud]",3
"[An",1
"[Andrey",1
"[Angrily",1
"[Angrily,",3
"[Angrily]",14
"[Angry",1
"[Angry,",1
"[Angry]",6
"[Animated]",1
"[Annoyed]",2
"[Applauds]",3
"[Approaches",1
"[Approaching",3
"[As",1
"[Aside,",1
"[Aside]",8
"[Astonished]",5
"[At",16
"[Axes",1
"[BARON",1
"[BORTSOV",2
"[Band",3
"[Banging",1
"[Before",1
"[Behind",4
"[Behind]",1
"[Bell",1
"[Bell.]",1
"[Beside",1
"[Beyond",1
"[Billiard",1
"[Bitterly]",1
"[Blows",2
"[Blows]",1
"[Bowing]",1
"[Bows",1
"[Bows.]",1
"[Bows]",1
"[Breathes",1
"[Breathing",2
"[Briskly]",1
"[Brushing",1
"[CHARLOTTA",1
"[CHEBUTIKIN",3
"[CHEBUTIKIN,",1
"[CHUBUKOV",1
"[Carefully",1
"[Caressing",1
"[Catches",1
"[Changes",2
"[Chasing",5
"[Choking",1
"[Clapping",1
"[Claps",1
"[Clears",1
"[Clenches",1
"[Clenching",1
"[Clock",1
"[Clutches",4
"[Coldly,",1
"[Coldly]",1
"[Collects",1
"[Combs",1
"[Comes",2
"[Coming",3
"[Confused,",1
"[Confused]",5
"[Confusedly]",1
"[Continues",1
"[Continues]",1
"[Controlling",1
"[Coughs",1
"[Coughs]",3
"[Coughs]...",1
"[Couples",1
"[Covering",1
"[Covers",9
"[Cries",1
"[Cries.]",1
"[Cries]",2
"[Crosses",1
"[Crossing",1
"[Crying]",9
"[Cutting",1
"[DENIS",1
"[DEPUTATION",1
"[DUNYASHA",4
"[Dances",2
"[Dances]",1
"[Dancing",1
"[Dancing]",1
"[Dashes",1
"[Declaims]",3
"[Deeply",1
"[Delighted]",1
"[Displeased]",1
"[Disturbs",1
"[Does",1
"[Drags",2
"[Draws",1
"[Dries",1
"[Drinks",7
"[Drinks.]",3
"[Drinks]",7
"[Drops",2
"[Dully]",1
"[EBook",1
"[EPIKHODOV",3
"[Embraces",11
"[Embracing",2
"[Enter",50
"[Entering",1
"[Enters",6
"[Enters]",1
"[Enthusiastically]",1
"[Entreatingly]",1
"[Examining",3
"[Exchanges",2
"[Excited]",6
"[Excitedly]",4
"[Exeunt.]",1
"[Exhausted]",1
"[Exit",19
"[Exit,",1
"[Exit.",3
"[Exit.]",46
"[Exploding]",2
"[FEDOTIK",1
"[FERAPONT",3
"[FIERS",1
"[Faints.]",1
"[Falls",7
"[Feebly]",1
"[Feels",2
"[Fire-alarm",1
"[Fire-alarm.",1
"[Fire-alarm;",1
"[Following",3
"[Follows",3
"[Frightened,",1
"[Frightened]",6
"[From",1
"[Furious]",1
"[Fussing",1
"[Gaily,",1
"[Gaily]",4
"[Gathering",1
"[General",1
"[Gently,",1
"[Gets",13
"[Getting",1
"[Gives",10
"[Giving",1
"[Glancing",2
"[Goes",41
"[Going",7
"[Going]",7
"[Grasps",1
"[Greatly",1
"[Grieved]",1
"[Grinning]",1
"[Grins]",1
"[Groans]",3
"[Handing",1
"[Handling",1
"[Hands",1
"[Hardly",1
"[He",19
"[Hears",1
"[Her",1
"[Hesitatingly]",1
"[Hiccups]",1
"[Hides",1
"[His",1
"[Hits",1
"[Hoarsely]",1
"[Holds",1
"[Humming",1
"[Hums]",1
"[Hurt]",1
"[Hysterics.]",2
"[IRINA",7
"[IRINA,",1
"[Imitates",1
"[Impatiently,",1
"[Impatiently]",1
"[Imploring]",1
"[Imploringly]",2
"[In",30
"[Indignantly",1
"[Interrupting]",2
"[Ironically]",2
"[Irritably",1
"[Irritated]",1
"[Irritated].",1
"[Is",2
"[Jingles",1
"[Joyfully,",1
"[Joyfully]",5
"[Jumps",7
"[KHIRIN",4
"[KULIGIN",1
"[KUSMA'S",1
"[Kisses",39
"[Kisses.]",2
"[Kneels]",2
"[Knock",1
"[Knocking]",1
"[Knocks",1
"[LOMOV",5
"[LOPAKHIN",1
"[LUBOV",6
"[LUKA",1
"[Laughing]",1
"[Laughs",9
"[Laughs.]",9
"[Laughs]",46
"[Laughter.]",4
"[Laughter]",1
"[Laying",1
"[Lays",1
"[Leads",2
"[Leaves",1
"[Lies",6
"[Lifting",1
"[Lifts",2
"[Lights",1
"[Listening]",1
"[Listens.]",2
"[Listens]",4
"[Loads",1
"[Locks",1
"[Looking",14
"[Looks",48
"[Loses",1
"[Losing",1
"[Loud",1
"[Louder]",1
"[Louder].",1
"[Loudly",1
"[Loudly]",5
"[Lowering",3
"[Lying",2
"[MARIA",1
"[MASHA",10
"[MASHA,",1
"[MURASHKIN'S",1
"[Makes",3
"[Making",2
"[Meditatively]",1
"[Mocking]",1
"[Moved]",1
"[Moves",1
"[Much",1
"[Mumbles",1
"[Mumbles.]",1
"[Murmurs",1
"[Mutters.]",1
"[NATALYA",1
"[NATASHA",5
"[Nearly",1
"[Nervily]",1
"[Nervous]",1
"[Nervously]",2
"[Noise",1
"[Not",11
"[Note:",16
"[Nudges",1
"[OLGA",6
"[OLGA,",1
"[Off]",1
"[Offended]",3
"[Only",1
"[Opens",5
"[Overcome",1
"[POPOVA",1
"[Paces",1
"[Panting]",2
"[Parodying",1
"[Passionately",1
"[Pats",1
"[Pause.]",24
"[Pause]",76
"[Pays]",1
"[Picking",1
"[Picks",5
"[Planks",1
"[Playing",1
"[Plays",4
"[Points",5
"[Points]",1
"[Politely]",1
"[Post-bells",1
"[Pours",4
"[Prepares",1
"[Prolonged",1
"[Puffing]",1
"[Pulls",1
"[Pushes",1
"[Puts",14
"[Putting",2
"[Quickly",2
"[Quietly,",1
"[Quietly]",2
"[Raises",2
"[Raising",2
"[Rapid",1
"[Raps",1
"[Rattles",1
"[Reading",1
"[Reading]",1
"[Reads",4
"[Reads]",2
"[Reproachfully]",1
"[Restraining",2
"[Retires",3
"[Returns",2
"[Rings,",1
"[Rings.]",1
"[Rings]",1
"[Rises]",1
"[Rising]",2
"[Roars",3
"[Rubs",2
"[Rudely]",2
"[Running",1
"[Runs",6
"[SOLENI",2
"[Sadly]",2
"[Sarcastically]",1
"[Says",2
"[Scene",1
"[Scents",1
"[Screams.]",1
"[Screams]",2
"[Searches",1
"[Sees",3
"[Serving",1
"[Several",1
"[Severely",1
"[Severely]",1
"[Shakes",6
"[Shaking]",1
"[She",9
"[Sheds",1
"[Shivers]",1
"[Shouting]",1
"[Shouts",5
"[Shouts]",17
"[Showing",1
"[Shows",3
"[Shrinking",1
"[Shrugging",2
"[Shrugs",3
"[Shudders]",3
"[Shy]",1
"[Sighing,",1
"[Sighs",2
"[Sighs,",1
"[Sighs.]",1
"[Sighs]",21
"[Sings",7
"[Sings.]",1
"[Sings]",4
"[Sits",17
"[Sits.]",3
"[Sits]",8
"[Sitting",4
"[Slaps",1
"[Slightly",1
"[Slings",1
"[Smiling]",1
"[Smokes]",1
"[Snatches",2
"[Snores",1
"[Snores,",1
"[Sobbing]",1
"[Sobs,",1
"[Softly,",1
"[Softly]",2
"[Somebody",2
"[Somewhere",1
"[Spreads",1
"[Squeezes",2
"[Stamping.]",1
"[Stamping]",2
"[Stamps",1
"[Stamps]",2
"[Standing",1
"[Stands",5
"[Stands;",1
"[Staring",1
"[Steps",1
"[Still",1
"[Stopping",1
"[Stops",3
"[Stops]",3
"[Stretches",4
"[Stretching",2
"[Strikes",1
"[Strokes",1
"[Stupidly]",1
"[Suddenly",1
"[Suddenly]",1
"[Surprised]",4
"[Suspiciously]",1
"[Swaying",1
"[TIHON",1
"[TROFIMOV",1
"[TROFIMOV,",1
"[TUZENBACH",1
"[Takes",47
"[Taps",3
"[Taps.]",1
"[Tearfully]",4
"[Tears",4
"[Teasing",3
"[Teasing]",3
"[Teasingly]",1
"[Tenderly,",1
"[Tenderly]",2
"[The",29
"[There",3
"[They",24
"[Thinking",1
"[Thoughtful]",1
"[Thoughtfully]",7
"[Through",7
"[Throws",7
"[Thunder]",2
"[Tired]",2
"[To",107
"[Totters",1
"[Treading",1
"[Tries",4
"[Triumphantly]",1
"[Trying",3
"[Turns",4
"[Two",3
"[Uncovering",1
"[Uproar.]",1
"[Upset]",1
"[Uses",2
"[VARYA",4
"[VARYA,",1
"[Violin",2
"[Voice,",1
"[Voices",1
"[Wails]",3
"[Waking]",1
"[Walks",4
"[Warmly",1
"[Waves",6
"[Waving",1
"[Weeping]",4
"[Weeps",2
"[Weeps.]",1
"[Weeps]",12
"[While",1
"[Whispers",2
"[Whispers]",4
"[Whistles",1
"[Who",2
"[Winds",1
"[Wipes",6
"[With",7
"[Works]",1
"[Wrapping",1
"[Writing]",1
"[YASHA",3
"[Yawns",2
"[Yawns.]",1
"[Yawns]",7
"[Yells]",9
"[ZHIGALOV,",1
"[alone]",1
"[behind",1
"[in",1
"[taps",1
"[to",1
"_Ein,",3
"_Evgeni",1
"_Feci",1
"_Guter",1
"_Hofrat_),",1
"_Il",2
"_In",1
"_Je",1
"_Madame,",1
"_Maman_",1
"_Merci_.",1
"_Nadvorny",1
"_Omnia",1
"_consecutivum_...""",1
"_demi-saison_",1
"_en",1
"_ensemble_!",1
"_fioritura_...",1
"_grand",2
"_he_",2
"_imponiren_,",1
"_ma",1
"_maman_,",2
"_mens",1
"_parvenu_,",1
"_piqué_",1
"_profession",1
"_salto",1
"_ut",3
"a",1556
"a...",1
"a.m.",1
"abandoned;",1
"abbé",1
"aber",1
"abide",1
"able",9
"abolished",1
"about",136
"about!",1
"about,",10
"about.",9
"about...",1
"about....",1
"about.]",1
"about;",2
"about?",7
"about]",1
"above",5
"above!",1
"abroad",1
"abroad.",3
"absence",2
"absence.",1
"absentminded",1
"absolute",1
"absolutely",18
"absorbed",1
"absurd",1
"absurd!",1
"absurdly",1
"abuse",1
"abused",1
"academic",1
"accept",2
"acceptance",1
"accepted",4
"accepted,",1
"accepting",1
"access",10
"accessed,",1
"accessible",1
"accidentally",1
"accidents...",1
"accommodation",1
"accommodation.",1
"accordance",2
"according",5
"account",8
"account,",2
"accursed",3
"accuse",1
"accustomed",2
"ache",2
"ache,",1
"achieves",1
"aching",2
"aching....",2
"acid",1
"acid;",1
"acknowledge",1
"acknowledged",1
"acquaintance",1
"acquainted",1
"acquainted,",1
"acquainted.",1
"acres",2
"acres],",1
"across",14
"across.",1
"act",1
"act,",1
"acting",1
"action",4
"action!",1
"action,",2
"active",2
"actual",3
"actually",1
"add",1
"added",1
"addition",2
"addition,",1
"additional",3
"additions",1
"address",5
"address,",3
"addresses",1
"addresses.",1
"adds",1
"administration,",1
"admirably",1
"admirals",1
"admired",1
"admiring",1
"admit",4
"admit.",1
"adopted",1
"adorable",1
"adoration",1
"advantage]",1
"advertise",1
"advice",2
"advice,",1
"advice.",1
"advice?",1
"advise",1
"advises",1
"advocate,",1
"affair,",2
"affair.",4
"affair...",1
"affair;",1
"affairs",1
"affection.",1
"affectionate,",1
"afford",1
"afire-engine",1
"afraid",20
"afraid!",3
"afraid!...",1
"afraid,",2
"afraid.",6
"afraid?",2
"after",53
"after,",1
"after-dinner",1
"after.",2
"after....",1
"afterwards,",1
"again",14
"again!",10
"again,",13
"again--I",1
"again.",15
"again.""",1
"again....",4
"again...I",1
"again.]",1
"again?",2
"again]",3
"against",15
"age",4
"age!",3
"age,",4
"age.",1
"aged",11
"aged,",1
"agent",2
"ages",1
"ages,",1
"agitated,",1
"agitating",1
"agitation]",1
"agitations...",1
"ago",3
"ago!""",1
"ago,",12
"ago.",5
"ago....",2
"agonies",1
"agree",10
"agree,",1
"agree...",1
"agree?",1
"agreeable,",1
"agreed",2
"agreement",9
"agreement,",7
"agreement.",3
"ahead",1
"ahead,",1
"ahead.",1
"aid",1
"aim",4
"aims",2
"air",3
"air!",1
"air.",2
"air....",2
"air.]",1
"alarmed,",1
"album",1
"album;",1
"alive",3
"alive!",2
"alive,",4
"alive--it's",1
"alive.",1
"alive...",1
"alive....",1
"alive?",2
"all",339
"all!",5
"all,",19
"all--it",1
"all--we",1
"all.",26
"all...",2
"all....",8
"all;",1
"all?",3
"allez.",1
"allow",9
"allowed",4
"allowed.",1
"almost",12
"almost.",1
"alone",14
"alone!",5
"alone,",9
"alone.",5
"alone....",1
"alone;",2
"alone?",1
"along",12
"along!",1
"along!...",1
"along,",1
"along....",1
"along;",1
"aloud]",1
"already",39
"already!",1
"already.",8
"already....",2
"already;",1
"already]",1
"also",13
"altar",1
"alteration,",1
"altered",1
"alternate",1
"although",2
"always",42
"always,",1
"am",114
"am!",11
"am,",6
"am.",2
"amamus,",1
"amant.",1
"amas,",1
"amat,",1
"amateur",3
"amatis,",1
"ambitions",1
"amid",1
"among",6
"amount",2
"amused]",1
"amusement",1
"amusing.",1
"an",182
"ancestors",1
"ancestors,",1
"ancestry",1
"anchovies",1
"anchovies,",1
"ancient",1
"ancients",1
"and",1738
"and,",10
"and--o,",1
"and--well,",1
"and...",11
"and....",1
"angel",1
"angel,",3
"angel.",1
"angels",1
"anger,",1
"anger.",1
"angers",1
"angrily.]",5
"angrily]",3
"angry",19
"angry,",9
"angry.",2
"angry?",2
"animal,",1
"animal.",1
"animal...",1
"animals,",2
"animals.",1
"anniversary",4
"anniversary!",1
"anniversary,",2
"anniversary.",1
"announces",1
"annoy",5
"annoyed",4
"annoyed,",2
"another",39
"another's",2
"another,",7
"another.",3
"another...",1
"another....",1
"another.]",1
"another?",1
"another]",1
"answer",3
"answer!",1
"answer,",1
"answer....",1
"answers",1
"antique",1
"anxieties,",1
"anxious",1
"anxiously]",1
"any",125
"any!",1
"any)",1
"any,",1
"any.",3
"any...",1
"any....",1
"any?",1
"anybody",19
"anybody,",2
"anybody.",3
"anybody.""",1
"anybody...",1
"anyhow",1
"anyhow.",1
"anyone",4
"anyone.",1
"anyone....",1
"anything",40
"anything!",1
"anything,",6
"anything.",7
"anything.""",1
"anything...",1
"anything....",4
"anything.]",1
"anything?",3
